Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","462","Maldives","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","105979.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","9321.85","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","9335.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","5854.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","462","Maldives","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","5749.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","18426149","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","19779028.97","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","435102","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","470755.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","271663","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","287846.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","1636605.8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","1162866.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","125334.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","85459.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","102950.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","466","Mali","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","69332.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","391657","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","397874.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","7578","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","7063.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","9695","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","9922.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","150671.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","144618.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","10065.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","9628.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","10766.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","470","Malte","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","10384.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","40336890","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","40233683.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","963037","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","937523.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","655255","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","698273.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","4486299.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","4714198.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","368756.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","389092.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","285756.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","504","Maroc","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","303033.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","1182304","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","1181847.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","21892","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","21560.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","30958","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","31449.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","221938.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","231132.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","18742.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","19310.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","12582.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","480","Maurice","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","13111","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","3958906","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","4014698.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","84611","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","85978.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","68237","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","64870.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","686641.46","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","756741.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","48309.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","52448.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","41162.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","43163.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2018","2018","million kcal","114060027","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","116708892.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","2135661","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","2182146.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2018","2018","g","2428631","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","2549321.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2018","2018","million kcal","32147726.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","32597577.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2018","2018","g","2083370.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","2107436.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2018","2018","g","2334685.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","484","Mexique","681","Disponibilité de matière grasse en quantité (g)","S2941","Produits Animaux","2019","2019","g","2368301.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","661","Disponibilité alimentaire (Kcal)","S2903","Produits Vegetaux","2019","2019","million kcal","96086.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","671","Disponibilité de protéines en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","1224.84","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","681","Disponibilité de matière grasse en quantité (g)","S2903","Produits Vegetaux","2019","2019","g","4238.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","661","Disponibilité alimentaire (Kcal)","S2941","Produits Animaux","2019","2019","million kcal","18798.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","671","Disponibilité de protéines en quantité (g)","S2941","Produits Animaux","2019","2019","g","1558.8","E","Valeur estimée"
